Month,USBPPRVTO,USCMSSATP,USCSALETP,USCSAVGEA,USCSHP10E,USCSHP20E,USCSMEDEA,USCSPFEDB,USCSPSTLB,USEM23..O,USEM236.O,USEM2361O,USEM2362O,USEM237.O,USEM2380O,USEM238NO,USEM531.O,USEXCNDOO,USEXHOMEO,USEXHOUSE,USHAUTHPP,USHBEGUNP,USHCOMPLP,USHCSA1.P,USHCSO1.P,USHK23..G,USHK23..O,USHKA23.G,USHMSCO1P,USHMSSAEP,USHMSSATP,USHNSA1.P,USHNSO1.P,USHOUSATE,USHOUSE.O,USHOUSEM,USHOUSEP,USHOUSESE,USHPAVGEA,USHPMEDEA,USHPPURME,USHSALE1O,USHSALEEP,USHSALETP,USHSAPSOO,USHSAVGEA,USHSMEDEA,USHSOLD1P,USHSOLDEP,USHUNDERP,USHUSA1.P,USHUSO1.P,USICBCMLB,USICBFUNB,USICBHASB,USICBNRSB,USICBOFFB,USICBPOWB,USICBRESB,USICBTRNB,USICNCMLB,USICNCOMB,USICNDISB,USICNEDUB,USICNFUNB,USICNHASB,USICNINNB,USICNMEDB,USICNMFGB,USICNNRSB,USICNOFFB,USICNPOWB,USICNPUBB,USICNRESB,USICNTRNB,USICNWATB,USICPCMLB,USICPCOMB,USICPFUNB,USICPINNB,USICPMFGB,USICPOFFB,USICPPOWB,USICPRESB,USICPTRNB,USIP325NG,USIP3273G,USIP327CG,USIP327RG,USIP331BG,USIP333CG,USIPMCNSG,USJCUTCNP,USJCUTREP,USMEMCOOH,USMEMI23H,USMEMI53H,USMGPCE1A,USMGPCN1A,USNAHB1E,USNAHB1P,USNAHBBT,USNAHBMI,USNCPRIVB,USNEWCONB,USPHSI..G,USPVHCONE,USPVHOUCE,USTCBHEP,USTCBHEW,USTCBHEX,USWH23..O
196801,1332.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3211.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1420.00000,1420.00000,74.40000,80.50000,88.10000,NaN,16.00000,51.90000,36.80000,NaN,NaN,NaN,NaN,NaN,8.00000,1179.00000,1380.00000,23400.00000,NaN,494.00000,21800.00000,19700.00000,NaN,189.00000,NaN,NaN,4.70000,NaN,19700.00000,35.00000,NaN,NaN,NaN,11.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.15090,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.32400,93.42200,NaN,NaN,1257.00000,NaN,NaN,NaN,NaN
196802,1516.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3397.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1500.00000,1500.00000,90.20000,84.60000,83.10000,NaN,16.00000,56.50000,38.00000,NaN,NaN,NaN,NaN,NaN,12.00000,1342.00000,1520.00000,23500.00000,NaN,543.00000,22100.00000,19900.00000,NaN,191.00000,NaN,NaN,4.10000,NaN,19900.00000,43.00000,NaN,NaN,NaN,15.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.62870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.20000,94.03100,NaN,NaN,1174.00000,NaN,NaN,NaN,NaN
196803,1547.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3388.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1550.00000,1550.00000,117.50000,126.60000,94.90000,NaN,15.00000,55.40000,37.30000,NaN,NaN,NaN,NaN,NaN,12.00000,1370.00000,1466.00000,24600.00000,NaN,490.00000,22000.00000,19700.00000,NaN,192.00000,NaN,NaN,4.80000,NaN,19700.00000,46.00000,NaN,NaN,NaN,19.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.72170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.30700,96.24300,NaN,NaN,1323.00000,NaN,NaN,NaN,NaN
196804,1454.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3401.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1470.00000,1470.00000,134.80000,162.00000,102.40000,NaN,17.00000,57.10000,38.20000,NaN,NaN,NaN,NaN,NaN,10.00000,1286.00000,1554.00000,24500.00000,NaN,501.00000,22300.00000,20000.00000,NaN,198.00000,NaN,NaN,4.90000,NaN,20000.00000,46.00000,NaN,NaN,NaN,20.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.98390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.52500,97.01700,NaN,NaN,1328.00000,NaN,NaN,NaN,NaN
196805,1465.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3390.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1510.00000,1510.00000,132.80000,140.90000,111.30000,NaN,17.00000,56.20000,37.80000,NaN,NaN,NaN,NaN,NaN,9.00000,1297.00000,1408.00000,25300.00000,NaN,441.00000,22400.00000,20100.00000,NaN,199.00000,NaN,NaN,5.50000,NaN,20100.00000,43.00000,NaN,NaN,NaN,17.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.17650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.81100,97.09000,NaN,NaN,1367.00000,NaN,NaN,NaN,NaN
196806,1469.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3363.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1520.00000,1520.00000,116.20000,137.90000,104.50000,NaN,16.00000,56.00000,38.10000,NaN,NaN,NaN,NaN,NaN,7.00000,1300.00000,1405.00000,25400.00000,NaN,441.00000,22900.00000,20700.00000,NaN,201.00000,NaN,NaN,5.50000,NaN,20700.00000,41.00000,NaN,NaN,NaN,18.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.20110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.34100,94.49600,NaN,NaN,1184.00000,NaN,NaN,NaN,NaN
196807,1519.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3386.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1540.00000,1540.00000,120.10000,139.80000,117.30000,NaN,17.00000,55.80000,37.60000,NaN,NaN,NaN,NaN,NaN,8.00000,1344.00000,1512.00000,24600.00000,NaN,493.00000,23000.00000,20800.00000,NaN,203.00000,NaN,NaN,5.10000,NaN,20800.00000,44.00000,NaN,NaN,NaN,19.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.22220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.81500,94.36300,NaN,NaN,1370.00000,NaN,NaN,NaN,NaN
196808,1533.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3417.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1550.00000,1550.00000,115.70000,136.60000,118.40000,NaN,20.00000,56.90000,38.00000,NaN,NaN,NaN,NaN,NaN,8.00000,1357.00000,1495.00000,25000.00000,NaN,507.00000,22800.00000,20600.00000,NaN,206.00000,NaN,NaN,5.00000,NaN,20600.00000,47.00000,NaN,NaN,NaN,18.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.46710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.70300,96.73000,NaN,NaN,1279.00000,NaN,NaN,NaN,NaN
196809,1655.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3457.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.00000,1660.00000,118.20000,134.20000,135.60000,NaN,17.00000,57.80000,38.10000,NaN,NaN,NaN,NaN,NaN,7.00000,1464.00000,1556.00000,25000.00000,NaN,501.00000,22600.00000,20500.00000,NaN,208.00000,NaN,NaN,5.10000,NaN,20500.00000,41.00000,NaN,NaN,NaN,17.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.08190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.69700,98.08500,NaN,NaN,1397.00000,NaN,NaN,NaN,NaN
196810,1606.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3490.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1710.00000,1710.00000,129.90000,140.80000,127.80000,NaN,18.00000,58.20000,38.00000,NaN,NaN,NaN,NaN,NaN,7.00000,1421.00000,1569.00000,25600.00000,NaN,502.00000,22400.00000,20100.00000,NaN,211.00000,NaN,NaN,5.20000,NaN,20100.00000,40.00000,NaN,NaN,NaN,16.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.05300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.83300,100.22100,NaN,NaN,1348.00000,NaN,NaN,NaN,NaN
196811,1622.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3486.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.00000,1660.00000,106.10000,127.10000,114.30000,NaN,13.00000,55.60000,36.40000,NaN,NaN,NaN,NaN,NaN,6.00000,1436.00000,1630.00000,24600.00000,NaN,469.00000,22600.00000,20500.00000,NaN,214.00000,NaN,NaN,5.60000,NaN,20500.00000,32.00000,NaN,NaN,NaN,13.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.18700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.49600,101.66200,NaN,NaN,1367.00000,NaN,NaN,NaN,NaN
196812,1571.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3526.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1710.00000,1710.00000,97.30000,96.40000,122.10000,NaN,15.00000,58.80000,38.10000,NaN,NaN,NaN,NaN,NaN,6.00000,1389.00000,1548.00000,26500.00000,NaN,511.00000,23100.00000,20900.00000,NaN,213.00000,NaN,NaN,5.20000,NaN,20900.00000,32.00000,NaN,NaN,NaN,11.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.09380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.69100,99.78000,NaN,NaN,1390.00000,NaN,NaN,NaN,NaN
196901,1649.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3534.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1630.00000,1630.00000,94.10000,101.50000,88.80000,NaN,16.00000,59.50000,38.30000,NaN,NaN,NaN,NaN,NaN,6.00000,1459.00000,1769.00000,24600.00000,NaN,480.00000,23200.00000,21100.00000,NaN,215.00000,NaN,NaN,5.50000,NaN,21100.00000,34.00000,NaN,NaN,NaN,12.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.41880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.74000,102.70300,NaN,NaN,1257.00000,NaN,NaN,NaN,NaN
196902,1689.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3575.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.00000,1680.00000,96.20000,90.10000,96.00000,NaN,16.00000,59.70000,38.30000,NaN,NaN,NaN,NaN,NaN,9.00000,1495.00000,1705.00000,26000.00000,NaN,524.00000,23300.00000,21000.00000,NaN,215.00000,NaN,NaN,4.90000,NaN,21000.00000,40.00000,NaN,NaN,NaN,15.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.89860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.25000,101.64800,NaN,NaN,1414.00000,NaN,NaN,NaN,NaN
196903,1624.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3579.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1620.00000,1620.00000,121.70000,131.90000,114.90000,NaN,17.00000,59.80000,38.20000,NaN,NaN,NaN,NaN,NaN,9.00000,1438.00000,1561.00000,26200.00000,NaN,474.00000,23400.00000,21200.00000,NaN,216.00000,NaN,NaN,5.70000,NaN,21200.00000,43.00000,NaN,NaN,NaN,17.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.08320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.93300,105.45400,NaN,NaN,1558.00000,NaN,NaN,NaN,NaN
196904,1627.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3590.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1620.00000,1620.00000,149.30000,159.00000,98.80000,NaN,16.00000,60.30000,38.40000,NaN,NaN,NaN,NaN,NaN,7.00000,1441.00000,1524.00000,25900.00000,NaN,450.00000,23800.00000,21500.00000,NaN,218.00000,NaN,NaN,6.00000,NaN,21500.00000,42.00000,NaN,NaN,NaN,18.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.60290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.37200,105.53200,NaN,NaN,1318.00000,NaN,NaN,NaN,NaN
196905,1502.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3635.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1630.00000,1630.00000,128.60000,155.50000,118.00000,NaN,17.00000,60.90000,38.30000,NaN,NaN,NaN,NaN,NaN,8.00000,1328.00000,1583.00000,26900.00000,NaN,447.00000,24000.00000,21600.00000,NaN,221.00000,NaN,NaN,6.10000,NaN,21600.00000,43.00000,NaN,NaN,NaN,18.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.27130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.29100,106.23100,NaN,NaN,1430.00000,NaN,NaN,NaN,NaN
196906,1525.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3664.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1590.00000,1590.00000,125.50000,147.30000,131.70000,NaN,21.00000,61.20000,38.10000,NaN,NaN,NaN,NaN,NaN,7.00000,1349.00000,1528.00000,25200.00000,NaN,461.00000,24400.00000,22200.00000,NaN,223.00000,NaN,NaN,5.80000,NaN,22200.00000,44.00000,NaN,NaN,NaN,16.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.53860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.20200,105.78900,NaN,NaN,1455.00000,NaN,NaN,NaN,NaN
196907,1444.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3664.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1540.00000,1540.00000,114.00000,125.20000,118.60000,NaN,18.00000,61.10000,38.10000,NaN,NaN,NaN,NaN,NaN,5.00000,1278.00000,1368.00000,26800.00000,NaN,436.00000,24800.00000,23000.00000,NaN,224.00000,NaN,NaN,6.30000,NaN,23000.00000,39.00000,NaN,NaN,NaN,16.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.09390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.75300,107.30000,NaN,NaN,1432.00000,NaN,NaN,NaN,NaN
196908,1489.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3654.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1540.00000,1540.00000,106.10000,124.90000,126.40000,NaN,18.00000,61.30000,38.40000,NaN,NaN,NaN,NaN,NaN,5.00000,1317.00000,1358.00000,24900.00000,NaN,422.00000,24700.00000,22600.00000,NaN,223.00000,NaN,NaN,6.50000,NaN,22600.00000,40.00000,NaN,NaN,NaN,16.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.03940,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.86100,105.65900,NaN,NaN,1393.00000,NaN,NaN,NaN,NaN
196909,1427.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3676.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1560.00000,1560.00000,106.80000,129.30000,133.80000,NaN,14.00000,62.20000,38.60000,NaN,NaN,NaN,NaN,NaN,5.00000,1263.00000,1507.00000,26000.00000,NaN,396.00000,23900.00000,21700.00000,NaN,224.00000,NaN,NaN,6.90000,NaN,21700.00000,33.00000,NaN,NaN,NaN,14.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.05040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.46500,107.54000,NaN,NaN,1367.00000,NaN,NaN,NaN,NaN
196910,1374.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3672.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1570.00000,1570.00000,111.10000,123.40000,136.40000,NaN,14.00000,60.90000,37.90000,NaN,NaN,NaN,NaN,NaN,6.00000,1216.00000,1381.00000,24400.00000,NaN,401.00000,24100.00000,21900.00000,NaN,227.00000,NaN,NaN,7.00000,NaN,21900.00000,32.00000,NaN,NaN,NaN,13.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.22580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.85100,104.59000,NaN,NaN,1406.00000,NaN,NaN,NaN,NaN
196911,1346.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3683.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1540.00000,1540.00000,84.40000,94.60000,113.10000,NaN,15.00000,61.70000,38.30000,NaN,NaN,NaN,NaN,NaN,4.00000,1191.00000,1229.00000,24900.00000,NaN,441.00000,24500.00000,22100.00000,NaN,222.00000,NaN,NaN,6.20000,NaN,22100.00000,31.00000,NaN,NaN,NaN,12.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.91640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.58600,103.86800,NaN,NaN,1404.00000,NaN,NaN,NaN,NaN
196912,1306.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3707.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1600.00000,1600.00000,85.90000,84.10000,122.70000,NaN,15.00000,62.00000,38.50000,NaN,NaN,NaN,NaN,NaN,4.00000,1155.00000,1327.00000,25100.00000,NaN,452.00000,24300.00000,22000.00000,NaN,222.00000,NaN,NaN,6.10000,NaN,22000.00000,28.00000,NaN,884.80000,NaN,10.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.64300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.35500,101.33100,NaN,NaN,1402.00000,NaN,NaN,NaN,NaN
197001,1200.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3615.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1530.00000,1530.00000,67.50000,66.40000,105.10000,NaN,16.00000,58.80000,37.30000,NaN,NaN,NaN,NaN,NaN,6.00000,1062.00000,1085.00000,23600.00000,NaN,461.00000,24600.00000,22200.00000,NaN,213.00000,NaN,NaN,5.50000,NaN,22200.00000,34.00000,NaN,850.20000,NaN,12.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.08830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.74900,101.01800,NaN,889.00000,1434.00000,NaN,NaN,NaN,NaN
197002,1263.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3703.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1460.00000,1460.00000,72.90000,74.30000,97.10000,NaN,12.00000,61.80000,38.60000,NaN,NaN,NaN,NaN,NaN,6.00000,1118.00000,1305.00000,24100.00000,NaN,373.00000,24800.00000,22500.00000,NaN,215.00000,NaN,NaN,7.20000,NaN,22500.00000,29.00000,NaN,831.20000,NaN,11.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.91600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.84600,102.61600,NaN,888.00000,1430.00000,NaN,NaN,NaN,NaN
