Month,USCARTKSO,USCARTVSO,USCNEXPT,USCNFCONQ,USCNPSIT,USCNXFE.D,USCONDURD,USCONNDRD,USDAOPRXD,USDAPPRXD,USDCAMRXD,USDCLORXD,USDCOSRXD,USDCPPRXD,USDCPSRXD,USDDOLRXD,USDEAPRXD,USDFDHRXD,USDFFFRXD,USDFNRRXD,USDFULRXD,USDGARRXD,USDGASRXD,USDGDSRXD,USDGOERXD,USDIPERXD,USDJLYRXD,USDJRYRXD,USDLIQRXD,USDLUBRXD,USDLUGRXD,USDMAGRXD,USDMFLRXD,USDMHARXD,USDMLTRXD,USDMOTRXD,USDMVPRXD,USDNDCRXD,USDNEARXD,USDNEWRXD,USDNFCRXD,USDNMVRXD,USDNWTRXD,USDOILRXD,USDPERSID,USDPXERXD,USDPXFRXD,USDRBKRXD,USDRECRXD,USDREIRXD,USDSEARXD,USDTVSRXD,USDVAARXD,USDWINRXD,USDWTCRXD,USEM442.O,USEM448.O,USEM4521O,USEMIR..O,USHKART.G,USHKIR..G,USHKIR..O,USIM3EVPB,USIM4AHTB,USIM4HKAB,USIM4JEWB,USIM4TOTB,USINRDAUD,USINRDFFD,USINRDLBD,USINRET.D,USINRNASD,USINRNDSD,USINRNFSD,USINRNGMD,USINRNOMD,USINRNOND,USISSR..Q,USISSRBGQ,USISSRCAQ,USISSRDSQ,USISSRFBQ,USISSRFFQ,USISSRGMQ,USISSRMVQ,USISSROMQ,USISSRORQ,USJCUTCPP,USJCUTRTP,USMEMIRTH,USPCARRDO,USPCARRIO,USPCARRVE,USPCARVSE,USPERCOND,USRETADPD,USRETAUPD,USRETAUTD,USRETBMSD,USRETBPMD,USRETBWLD,USRETCLOD,USRETDPSD,USRETDSED,USRETEASD,USRETESMD,USRETFHED,USRETFHFD,USRETFLOD,USRETFSDD,USRETFSRD,USRETFUSD,USRETGAFD,USRETGRSD,USRETGSSD,USRETHFSD,USRETHPCD,USRETJLLD,USRETLEPD,USRETLGED,USRETMSRD,USRETNSRD,USRETOMDD,USRETOMRD,USRETORSD,USRETOSGD,USRETSFDD,USRETSFSD,USRETSHBD,USRETSHMD,USRETSHSD,USRETTCPD,USRETTOTD,USRETTOXD,USRETUMSD,USRETVMOD,USRETXMPD,USSRAM.AO,USSRAMDAO,USSRGAFME,USSRLV.AO,USSRLVDAO,USSRTDAUD,USSRTDGMD,USSRTDLBD,USSRTK.AO,USSRTKDAO,USSRTNASD,USSRTNDSD,USSRTNFSD,USSRTNOMD,USSRTXMPD,USTCBAEM,USTCBAEP,USTCBAEU,USTCBAEW,USTCBAIRQ,USTCBAPPQ,USTCBCPTQ,USTCBDRYQ,USTCBHEM,USTCBREFQ,USTCBRGEQ,USTCBTVSQ,USTCBVCCQ,USTCBWSHQ,USTKLSADO,USTKLSAWO,USTKSLADO,USUMBUYDH,USUMCNCUR,USUMCNSUR,USUMCONCH,USUMCONEH,USUMCONSH,USUMCONUH,USUMECO1H,USUMECO5H,USUMPFNCH,USUMPFNEH,USWHIR..O
200512,16.68800,17.18600,92.60000,103.80000,120.70000,8370.75400,1055.72600,2169.16000,104647.00000,49200.00000,2758.00000,314864.00000,37851.00000,23858.00000,25372.00000,38712.00000,4884.00000,271605.00000,156671.00000,96577.00000,24294.00000,251147.00000,266131.00000,3221957.00000,299099.00000,50448.00000,65493.00000,73180.00000,21934.00000,9477.00000,20761.00000,40558.00000,274890.00000,44201.00000,53268.00000,384127.00000,60667.00000,59410.00000,94526.00000,63615.00000,35116.00000,230262.00000,135528.00000,21778.00000,10358.70000,9139096.00000,8896863.00000,28454.00000,27619.00000,117508.00000,5009.00000,13170.00000,65705.00000,29521.00000,7757.00000,578.30000,1432.60000,1580.30000,15344.40000,NaN,100.70000,30.40000,21317.88100,2477.43500,1536.28400,1003.22900,34694.48800,155626.00000,27009.00000,56680.00000,501752.00000,43115.00000,41794.00000,40186.00000,83993.00000,42096.00000,95040.00000,1.49000,1.95700,2.31600,2.19900,0.80400,1.61300,1.70300,2.02700,1.39300,0.98200,2041.00000,2042.00000,150.00000,442.10000,177.50000,965.90000,2.18500,9665.25700,1848.00000,7248.00000,63811.00000,26087.00000,2280.00000,3420.00000,13095.00000,19009.00000,6767.00000,7239.00000,16598.00000,16742.00000,9718.00000,675.00000,40975.00000,17838.00000,5223.00000,95101.00000,44921.00000,35478.00000,4494.00000,19826.00000,3181.00000,17613.00000,2863.00000,9841.00000,24199.00000,5713.00000,5154.00000,96805.00000,3237.00000,3677.00000,1650.00000,7238.00000,4985.00000,2381.00000,175533.00000,377794.00000,336732.00000,800.00000,792.00000,301166.00000,7.59000,5.24000,102.00000,17.01000,13.40000,76792.00000,49317.00000,28958.00000,9.42000,8.16000,18619.00000,19009.00000,49990.00000,30229.00000,260202.00000,1.00000,6.10000,2.30000,2.80000,1.60000,32.10000,5.80000,3.90000,1.00000,4.60000,3.60000,8.40000,5.70000,4.30000,8.04400,1.20800,670.40000,164.00000,106.60000,77.30000,109.10000,80.20000,91.50000,88.70000,104.00000,88.00000,119.00000,129.00000,NaN
200601,17.57200,18.08700,92.10000,106.80000,128.80000,8449.95300,1088.15900,2177.19300,104997.00000,50838.00000,2866.00000,317081.00000,38229.00000,25403.00000,26852.00000,40453.00000,5046.00000,280337.00000,161252.00000,98895.00000,19736.00000,252999.00000,269610.00000,3265021.00000,298357.00000,53527.00000,64789.00000,72221.00000,22164.00000,9616.00000,21702.00000,40838.00000,278491.00000,45702.00000,53258.00000,387523.00000,62433.00000,71698.00000,106831.00000,64170.00000,35132.00000,232676.00000,126082.00000,17510.00000,10497.70000,9216556.00000,8934577.00000,28738.00000,28205.00000,120973.00000,5149.00000,14105.00000,68961.00000,29643.00000,7522.00000,584.90000,1438.00000,1569.50000,15354.50000,NaN,101.20000,30.50000,22136.76500,2524.81800,1527.41700,1049.38400,35147.58400,155162.00000,27170.00000,56949.00000,502294.00000,42932.00000,41117.00000,40366.00000,83478.00000,42277.00000,96160.00000,1.46200,1.84300,2.29600,2.13700,0.81300,1.54600,1.67000,1.93800,1.37900,0.99100,3653.00000,13430.00000,150.00000,538.40000,180.30000,944.10000,1.75400,9701.07100,1861.00000,7449.00000,66315.00000,27906.00000,2209.00000,3457.00000,13193.00000,19236.00000,6100.00000,7789.00000,17012.00000,17571.00000,9959.00000,663.00000,41967.00000,18304.00000,5317.00000,97046.00000,44485.00000,35073.00000,4642.00000,19792.00000,3120.00000,18134.00000,2977.00000,10429.00000,23962.00000,6289.00000,5620.00000,96999.00000,3258.00000,3670.00000,1708.00000,7515.00000,5321.00000,2411.00000,179535.00000,385692.00000,343649.00000,948.00000,818.00000,305718.00000,8.61000,6.63000,102.70000,17.62000,14.39000,80074.00000,49977.00000,30892.00000,9.02000,7.76000,18696.00000,19236.00000,49649.00000,30662.00000,263795.00000,0.80000,6.70000,3.00000,2.90000,1.70000,33.00000,6.10000,3.60000,0.90000,6.00000,3.50000,8.40000,5.40000,4.40000,7.66700,1.28100,638.90000,168.00000,112.00000,81.50000,110.30000,78.90000,91.20000,93.40000,105.00000,91.00000,118.00000,120.00000,NaN
200602,16.51500,17.07000,84.20000,102.70000,130.30000,8446.62800,1074.27500,2190.06800,106770.00000,50382.00000,2918.00000,318468.00000,38519.00000,25103.00000,27003.00000,39877.00000,5037.00000,279698.00000,161706.00000,97893.00000,22618.00000,254383.00000,266164.00000,3262105.00000,297476.00000,53300.00000,68373.00000,76361.00000,22528.00000,9416.00000,21462.00000,41109.00000,274880.00000,45321.00000,54285.00000,376589.00000,60749.00000,63571.00000,97647.00000,64548.00000,34076.00000,224172.00000,126568.00000,20077.00000,10542.50000,9221944.00000,8958278.00000,28253.00000,27435.00000,120803.00000,5075.00000,14116.00000,67927.00000,30031.00000,8064.00000,586.40000,1439.80000,1570.90000,15363.80000,NaN,100.90000,30.40000,21169.95800,2463.88100,1509.48200,1036.52200,34833.54600,154030.00000,27399.00000,55714.00000,499816.00000,43292.00000,40617.00000,40552.00000,82771.00000,42076.00000,95985.00000,1.46200,1.81200,2.28700,2.11100,0.80600,1.58600,1.64900,1.99700,1.36300,0.98400,3148.00000,2099.00000,160.00000,460.70000,171.40000,959.80000,2.08300,9733.56400,1867.00000,7229.00000,63839.00000,27857.00000,2215.00000,3542.00000,13223.00000,19238.00000,6452.00000,7568.00000,17126.00000,17277.00000,9904.00000,685.00000,41295.00000,17854.00000,5263.00000,97124.00000,45114.00000,35328.00000,4641.00000,19865.00000,3348.00000,17788.00000,2884.00000,10340.00000,24407.00000,6067.00000,5494.00000,97569.00000,3348.00000,3787.00000,1667.00000,7406.00000,5209.00000,2407.00000,177781.00000,383199.00000,341791.00000,853.00000,792.00000,306243.00000,7.59000,5.35000,103.20000,16.58000,13.05000,77149.00000,50183.00000,30751.00000,8.99000,7.70000,18926.00000,19238.00000,50324.00000,30870.00000,264925.00000,0.80000,7.10000,3.00000,3.30000,2.40000,32.70000,4.60000,4.00000,0.80000,4.60000,2.90000,9.40000,5.00000,4.40000,7.61500,1.31400,634.50000,162.00000,107.70000,74.40000,105.60000,74.50000,86.70000,87.40000,96.00000,80.00000,112.00000,122.00000,NaN
200603,16.40900,16.96200,90.30000,107.50000,133.30000,8468.37400,1081.61100,2178.99600,105082.00000,50472.00000,2848.00000,314338.00000,38655.00000,25947.00000,27882.00000,39515.00000,5054.00000,280906.00000,162706.00000,98709.00000,23261.00000,251641.00000,261172.00000,3259515.00000,292922.00000,55046.00000,68526.00000,76246.00000,22258.00000,9240.00000,21393.00000,41537.00000,269725.00000,45412.00000,53274.00000,382108.00000,60535.00000,59950.00000,94775.00000,65096.00000,34825.00000,224818.00000,129966.00000,20511.00000,10561.70000,9240214.00000,8981213.00000,28698.00000,27697.00000,119223.00000,5075.00000,14342.00000,68722.00000,29615.00000,7835.00000,587.40000,1431.00000,1573.10000,15377.10000,97.50000,101.10000,30.40000,20851.18500,2469.02600,1553.36700,1092.63300,36773.34500,155829.00000,27638.00000,56248.00000,504380.00000,44142.00000,40780.00000,40623.00000,83342.00000,42488.00000,96450.00000,1.47200,1.82500,2.35700,2.14600,0.81100,1.58900,1.67500,2.00200,1.38500,0.98100,3968.00000,4499.00000,162.00000,443.60000,176.80000,992.70000,2.23800,9753.04000,1877.00000,7137.00000,64872.00000,27838.00000,2226.00000,3443.00000,13182.00000,19005.00000,6550.00000,7671.00000,17711.00000,17397.00000,9910.00000,627.00000,41628.00000,17953.00000,5312.00000,96620.00000,45034.00000,35365.00000,4597.00000,19937.00000,3294.00000,17854.00000,2972.00000,10288.00000,25106.00000,5786.00000,5494.00000,98305.00000,3323.00000,3944.00000,1620.00000,7392.00000,5185.00000,2301.00000,178354.00000,384337.00000,342615.00000,887.00000,807.00000,306670.00000,7.45000,5.16000,102.70000,16.46000,12.88000,77843.00000,49761.00000,30819.00000,9.01000,7.72000,18729.00000,19005.00000,50096.00000,30686.00000,265043.00000,0.80000,5.80000,2.50000,2.50000,1.90000,33.80000,5.40000,3.90000,0.70000,5.90000,3.60000,8.50000,6.00000,4.00000,7.64500,1.31900,637.00000,165.00000,106.20000,74.20000,109.10000,76.00000,88.90000,86.70000,94.00000,88.00000,118.00000,123.00000,31.20000
200604,16.56800,17.11800,92.30000,109.80000,136.20000,8486.54200,1083.18000,2190.82200,106218.00000,50053.00000,2959.00000,316862.00000,39049.00000,26322.00000,28328.00000,40666.00000,5034.00000,278365.00000,161521.00000,97330.00000,23071.00000,252624.00000,263394.00000,3272576.00000,295068.00000,55853.00000,65631.00000,73048.00000,22523.00000,9368.00000,21738.00000,40250.00000,272051.00000,44959.00000,53788.00000,385384.00000,60411.00000,65066.00000,102179.00000,63631.00000,37113.00000,229598.00000,127529.00000,20344.00000,10548.20000,9263146.00000,8994506.00000,28573.00000,27686.00000,120700.00000,5104.00000,14786.00000,69345.00000,29971.00000,7524.00000,590.30000,1423.70000,1566.90000,15353.20000,98.90000,101.50000,30.60000,21217.69100,2617.47300,1524.02100,1082.07600,35711.80800,153380.00000,27674.00000,56316.00000,500818.00000,44450.00000,40423.00000,40682.00000,81893.00000,41379.00000,96415.00000,1.46100,1.87100,2.35400,2.12100,0.81000,1.58700,1.62200,1.95800,1.31900,0.98800,2739.00000,632.00000,169.00000,466.30000,194.90000,1011.70000,2.17000,9771.06000,1877.00000,7109.00000,65013.00000,26907.00000,2227.00000,3482.00000,13370.00000,19060.00000,6455.00000,7744.00000,17303.00000,17433.00000,9860.00000,651.00000,41465.00000,17988.00000,5212.00000,97491.00000,45133.00000,35249.00000,4648.00000,19896.00000,3141.00000,17769.00000,3191.00000,10302.00000,24564.00000,6175.00000,5427.00000,97604.00000,3311.00000,3831.00000,1621.00000,7372.00000,5165.00000,2399.00000,178422.00000,384311.00000,342737.00000,948.00000,766.00000,306127.00000,7.94000,5.42000,104.70000,16.62000,12.72000,78343.00000,50499.00000,30103.00000,8.68000,7.30000,18885.00000,19060.00000,50236.00000,31381.00000,264656.00000,0.70000,6.80000,2.70000,3.40000,2.10000,30.40000,4.70000,3.70000,0.80000,4.90000,3.30000,7.60000,5.00000,3.80000,7.22900,1.40400,602.40000,165.00000,111.10000,75.10000,109.20000,73.40000,87.40000,89.20000,86.00000,83.00000,119.00000,125.00000,31.70000
200605,16.17000,16.71400,85.10000,104.70000,134.10000,8481.52200,1071.43000,2190.25600,106491.00000,49369.00000,2959.00000,312314.00000,39446.00000,26782.00000,28753.00000,40551.00000,5015.00000,275283.00000,159815.00000,96037.00000,23963.00000,249196.00000,261980.00000,3259374.00000,294375.00000,56782.00000,65815.00000,73554.00000,22709.00000,9252.00000,21814.00000,40117.00000,270548.00000,44333.00000,53759.00000,374301.00000,59049.00000,61065.00000,98505.00000,63490.00000,37440.00000,223289.00000,124850.00000,20960.00000,10538.90000,9262311.00000,9001080.00000,28289.00000,27414.00000,119766.00000,5045.00000,15153.00000,69706.00000,30080.00000,7806.00000,590.50000,1423.60000,1557.40000,15316.40000,97.70000,101.00000,30.50000,21128.67900,2589.88600,1504.90100,1081.47600,35942.99400,155509.00000,27847.00000,56359.00000,504911.00000,44821.00000,40332.00000,40892.00000,82665.00000,42264.00000,96746.00000,1.48700,1.94100,2.39900,2.14200,0.80800,1.59500,1.65400,2.03000,1.36000,0.99000,5771.00000,1653.00000,172.00000,438.70000,197.40000,1023.10000,2.33200,9781.85500,1895.00000,6971.00000,63753.00000,26098.00000,2193.00000,3494.00000,13165.00000,18830.00000,6771.00000,7814.00000,17271.00000,17454.00000,9798.00000,660.00000,41426.00000,17990.00000,5158.00000,96749.00000,45472.00000,35051.00000,4640.00000,20092.00000,3204.00000,17713.00000,2931.00000,10263.00000,24867.00000,5833.00000,5410.00000,97741.00000,3343.00000,3827.00000,1630.00000,7273.00000,5099.00000,2355.00000,176970.00000,381156.00000,339650.00000,882.00000,778.00000,304741.00000,7.66000,5.10000,104.10000,16.22000,12.37000,76606.00000,49974.00000,29036.00000,8.57000,7.26000,18686.00000,18830.00000,50595.00000,31087.00000,263323.00000,1.10000,6.30000,2.40000,2.80000,2.00000,33.60000,5.00000,4.00000,0.80000,5.00000,3.20000,8.90000,6.30000,4.20000,7.20600,1.33100,600.50000,147.00000,96.20000,68.00000,96.10000,68.20000,79.10000,79.00000,81.00000,80.00000,102.00000,112.00000,31.40000
200606,16.35200,16.90100,87.50000,105.40000,132.20000,8501.90200,1085.84500,2186.83300,106207.00000,49005.00000,3011.00000,314076.00000,39439.00000,27035.00000,29326.00000,40293.00000,5000.00000,277209.00000,162093.00000,98402.00000,24539.00000,250164.00000,259892.00000,3271583.00000,292725.00000,57565.00000,65067.00000,72683.00000,22706.00000,9170.00000,21761.00000,39829.00000,268387.00000,43990.00000,53813.00000,386072.00000,59667.00000,59583.00000,96996.00000,63192.00000,37413.00000,230465.00000,133369.00000,21203.00000,10562.30000,9280042.00000,9012061.00000,28927.00000,27251.00000,119051.00000,5022.00000,15872.00000,70946.00000,29750.00000,7687.00000,591.20000,1442.50000,1551.80000,15325.00000,98.10000,101.00000,30.50000,21773.63100,2600.50900,1477.85100,1056.93300,36897.27800,155852.00000,27873.00000,56626.00000,506428.00000,44920.00000,40027.00000,40975.00000,82864.00000,42788.00000,97252.00000,1.48900,1.96600,2.38500,2.12000,0.81000,1.57300,1.65800,2.01700,1.37800,1.00000,3498.00000,4610.00000,169.00000,437.20000,195.40000,1020.10000,2.33300,9790.16000,1878.00000,7010.00000,64424.00000,25889.00000,2209.00000,3476.00000,13330.00000,18885.00000,6522.00000,7917.00000,17413.00000,17719.00000,9966.00000,653.00000,41172.00000,17947.00000,5302.00000,97199.00000,45463.00000,34804.00000,4664.00000,20149.00000,3155.00000,17652.00000,2907.00000,10114.00000,24742.00000,5784.00000,5238.00000,97254.00000,3347.00000,3695.00000,1624.00000,7262.00000,5073.00000,2378.00000,177195.00000,381310.00000,340032.00000,893.00000,767.00000,304209.00000,7.62000,5.15000,104.30000,16.40000,12.61000,77274.00000,49992.00000,28803.00000,8.78000,7.46000,18834.00000,18885.00000,50562.00000,31048.00000,263029.00000,0.50000,5.50000,2.40000,2.60000,2.00000,30.70000,4.50000,3.50000,1.10000,4.20000,3.00000,8.50000,5.50000,4.00000,7.48500,1.27700,623.80000,159.00000,103.10000,69.20000,105.00000,72.00000,84.90000,82.40000,88.00000,79.00000,113.00000,120.00000,31.50000
200607,17.12500,17.66300,88.90000,107.00000,134.20000,8524.25700,1100.52400,2198.36900,106624.00000,49370.00000,3083.00000,317807.00000,39532.00000,27041.00000,29551.00000,40527.00000,5012.00000,277110.00000,161935.00000,98375.00000,24466.00000,253240.00000,263072.00000,3298403.00000,296021.00000,57760.00000,65412.00000,72908.00000,22889.00000,9379.00000,21562.00000,39403.00000,271730.00000,44326.00000,53881.00000,400819.00000,60420.00000,66924.00000,106037.00000,63090.00000,39113.00000,246347.00000,140282.00000,21187.00000,10559.50000,9304285.00000,9055937.00000,27988.00000,26898.00000,118614.00000,5052.00000,16279.00000,71180.00000,29910.00000,7588.00000,589.50000,1447.40000,1546.40000,15324.60000,98.40000,101.00000,30.50000,20665.79400,2576.51800,1502.87100,1097.22600,36697.27900,154991.00000,27835.00000,57118.00000,505555.00000,44800.00000,40143.00000,41059.00000,83596.00000,43413.00000,96166.00000,1.48300,1.99000,2.34700,2.14700,0.81300,1.57500,1.67300,1.95900,1.39100,0.99900,3070.00000,1039.00000,166.00000,463.40000,211.20000,965.80000,2.08400,9836.02700,1882.00000,7053.00000,66112.00000,25741.00000,2121.00000,3486.00000,13577.00000,18702.00000,6584.00000,7952.00000,17353.00000,17673.00000,9873.00000,625.00000,41156.00000,17899.00000,5277.00000,97383.00000,45413.00000,33911.00000,4595.00000,20148.00000,3147.00000,17629.00000,2956.00000,10131.00000,24765.00000,5866.00000,5276.00000,96267.00000,3419.00000,3746.00000,1627.00000,7200.00000,5094.00000,2389.00000,177514.00000,382179.00000,340906.00000,827.00000,786.00000,303208.00000,8.14000,5.44000,104.10000,17.16000,13.05000,79104.00000,49959.00000,28704.00000,9.02000,7.61000,19091.00000,18702.00000,50525.00000,31207.00000,262053.00000,1.20000,6.90000,2.60000,3.10000,1.80000,28.80000,4.90000,3.80000,1.40000,4.30000,2.30000,7.40000,5.00000,4.20000,7.68500,1.34400,640.40000,158.00000,100.80000,71.60000,103.50000,72.50000,84.70000,83.00000,87.00000,80.00000,110.00000,122.00000,31.60000
200608,15.90200,16.45700,84.40000,100.20000,123.90000,8520.55300,1082.33300,2195.01800,106939.00000,49666.00000,3170.00000,314417.00000,39825.00000,27365.00000,30934.00000,40915.00000,5034.00000,278116.00000,162808.00000,99152.00000,24373.00000,249724.00000,259284.00000,3275815.00000,291914.00000,59355.00000,64740.00000,72304.00000,23012.00000,9134.00000,21948.00000,39751.00000,267753.00000,44599.00000,53846.00000,380558.00000,60007.00000,63047.00000,100024.00000,63365.00000,36977.00000,223046.00000,123122.00000,21148.00000,10557.60000,9302665.00000,9031694.00000,27331.00000,26888.00000,120473.00000,5075.00000,16615.00000,71674.00000,30130.00000,7636.00000,588.20000,1456.20000,1547.20000,15337.50000,98.50000,100.80000,30.40000,21135.64900,2630.32700,1604.53200,1144.85200,37170.79900,154987.00000,27829.00000,57794.00000,508382.00000,44911.00000,40357.00000,41066.00000,84292.00000,43900.00000,97556.00000,1.49500,2.00200,2.38000,2.16400,0.81000,1.57000,1.68400,1.98800,1.40000,1.01200,3550.00000,5054.00000,173.00000,440.20000,201.40000,976.70000,2.21900,9813.74700,1881.00000,7009.00000,65236.00000,25945.00000,2047.00000,3492.00000,13367.00000,18647.00000,6489.00000,8009.00000,17733.00000,17722.00000,9858.00000,618.00000,41710.00000,18180.00000,5318.00000,97285.00000,45522.00000,33820.00000,4539.00000,20264.00000,3130.00000,17813.00000,2916.00000,10073.00000,25033.00000,5631.00000,5167.00000,96435.00000,3428.00000,3835.00000,1660.00000,7155.00000,5119.00000,2402.00000,176963.00000,381926.00000,340154.00000,866.00000,774.00000,304137.00000,7.70000,5.13000,104.60000,15.95000,12.12000,77944.00000,50060.00000,28868.00000,8.25000,6.99000,18874.00000,18647.00000,50672.00000,31368.00000,262467.00000,0.00000,6.90000,2.70000,3.50000,3.00000,33.90000,4.90000,4.00000,0.90000,5.20000,2.70000,8.20000,6.40000,4.40000,6.98000,1.22200,581.60000,160.00000,100.80000,64.50000,103.80000,68.00000,82.00000,78.70000,75.00000,84.00000,109.00000,112.00000,31.60000
200609,16.42000,16.96800,91.00000,105.90000,128.30000,8567.67900,1102.36900,2207.43600,107155.00000,49219.00000,3356.00000,320886.00000,39547.00000,27888.00000,31661.00000,40820.00000,5073.00000,279595.00000,164282.00000,99397.00000,24145.00000,253576.00000,267728.00000,3309217.00000,300369.00000,60605.00000,65661.00000,73345.00000,23080.00000,9227.00000,22412.00000,39534.00000,276342.00000,44114.00000,53701.00000,384165.00000,60508.00000,60045.00000,97128.00000,63155.00000,37083.00000,229317.00000,132139.00000,20768.00000,10622.60000,9346591.00000,9085632.00000,27815.00000,26808.00000,120998.00000,5109.00000,17334.00000,73114.00000,30415.00000,7755.00000,585.40000,1462.60000,1549.60000,15351.40000,98.50000,100.80000,30.40000,21106.03700,2719.63900,1559.21500,1095.08500,37673.39100,155992.00000,27838.00000,57273.00000,509751.00000,45161.00000,40348.00000,41101.00000,84228.00000,43843.00000,98165.00000,1.49300,2.02300,2.33100,2.14400,0.81800,1.54800,1.65900,2.00500,1.37500,1.00900,9031.00000,2114.00000,178.00000,440.00000,199.00000,1010.40000,2.29600,9864.54500,1856.00000,7114.00000,64661.00000,25286.00000,2065.00000,3523.00000,13670.00000,18821.00000,6360.00000,8126.00000,17887.00000,17980.00000,10000.00000,618.00000,42015.00000,18446.00000,5293.00000,98988.00000,45067.00000,34345.00000,4708.00000,20251.00000,3191.00000,17926.00000,3024.00000,10204.00000,25047.00000,5961.00000,5200.00000,97319.00000,3491.00000,3786.00000,1654.00000,7339.00000,5283.00000,2542.00000,176968.00000,383495.00000,341429.00000,895.00000,766.00000,305880.00000,7.67000,5.17000,106.00000,16.47000,12.58000,77783.00000,50755.00000,28315.00000,8.80000,7.41000,19377.00000,18821.00000,50244.00000,31892.00000,263910.00000,1.00000,6.00000,2.10000,2.90000,1.40000,27.50000,4.50000,3.00000,0.90000,4.10000,2.80000,7.40000,5.50000,3.30000,7.40700,1.34500,617.20000,151.00000,95.70000,77.10000,96.60000,78.20000,85.40000,84.40000,99.00000,92.00000,99.00000,122.00000,31.60000
200610,16.32300,16.87500,91.90000,105.10000,125.10000,8593.70600,1102.97600,2226.52500,107546.00000,48293.00000,3335.00000,321302.00000,39829.00000,28131.00000,32220.00000,40766.00000,5058.00000,277743.00000,163323.00000,99084.00000,25730.00000,254617.00000,268073.00000,3328299.00000,302260.00000,61347.00000,64968.00000,72477.00000,23171.00000,9234.00000,22491.00000,39171.00000,276697.00000,43229.00000,54048.00000,387635.00000,60527.00000,57839.00000,95684.00000,63188.00000,37844.00000,228427.00000,132668.00000,22292.00000,10683.80000,9381491.00000,9123446.00000,27693.00000,26274.00000,122316.00000,5065.00000,17973.00000,73478.00000,30374.00000,7590.00000,585.40000,1466.70000,1557.90000,15370.20000,98.30000,101.00000,30.40000,20984.73800,2649.06600,1587.30300,1139.03800,37830.62000,152392.00000,27765.00000,56994.00000,506691.00000,45332.00000,40255.00000,41073.00000,84627.00000,44347.00000,98669.00000,1.47000,1.98200,2.34000,2.15200,0.80200,1.56500,1.66600,1.94000,1.38300,1.00000,2470.00000,11178.00000,179.00000,427.10000,197.50000,1016.90000,2.38100,9911.25400,1870.00000,7056.00000,65442.00000,25772.00000,2047.00000,3516.00000,13774.00000,18707.00000,6562.00000,8055.00000,18000.00000,17736.00000,9818.00000,668.00000,42029.00000,18431.00000,5273.00000,98791.00000,45988.00000,35062.00000,4544.00000,20557.00000,3116.00000,17880.00000,2975.00000,10335.00000,25333.00000,5985.00000,5171.00000,98704.00000,3590.00000,3845.00000,1723.00000,7273.00000,5234.00000,2495.00000,177713.00000,386809.00000,344699.00000,894.00000,733.00000,308431.00000,7.52000,5.03000,105.90000,16.38000,12.39000,78545.00000,50798.00000,28752.00000,8.87000,7.35000,19369.00000,18707.00000,51225.00000,32056.00000,266422.00000,1.10000,6.20000,2.20000,2.90000,1.30000,28.50000,4.30000,3.10000,1.00000,4.40000,3.40000,8.00000,4.70000,3.60000,7.34400,1.48300,612.00000,160.00000,106.10000,83.40000,107.30000,84.80000,93.60000,92.30000,113.00000,97.00000,118.00000,131.00000,31.50000
